IDCIDADE,NOME,UF
11,Alta Floresta D Oeste,RO
12,Ariquemes,RO
13,Cabixi,RO
14,Cacoal,RO
15,Cerejeiras,RO
16,Colorado do Oeste,RO
17,Corumbiara,RO
18,Costa Marques,RO
19,Espigão D Oeste,RO
20,Guajará-Mirim,RO
21,Jaru,RO
22,Ji-Paraná,RO
23,Machadinho D Oeste,RO
24,Nova Brasilândia D Oeste,RO
25,Ouro Preto do Oeste,RO
26,Pimenta Bueno,RO
27,Porto Velho,RO
28,Presidente Médici,RO
29,Rio Crespo,RO
30,Rolim de Moura,RO
31,Santa Luzia D Oeste,RO
32,Vilhena,RO
33,São Miguel do Guaporé,RO
34,Nova Mamoré,RO
35,Alvorada D Oeste,RO
36,Alto Alegre dos Parecis,RO
37,Alto Paraíso,RO
38,Buritis,RO
39,Novo Horizonte do Oeste,RO
40,Cacaulândia,RO
41,Campo Novo de Rondônia,RO
42,Candeias do Jamari,RO
43,Castanheiras,RO
44,Chupinguaia,RO
45,Cujubim,RO
46,Governador Jorge Teixeira,RO
47,Itapuã do Oeste,RO
48,Ministro Andreazza,RO
49,Mirante da Serra,RO
50,Monte Negro,RO
51,Nova União,RO
52,Parecis,RO
53,Pimenteiras do Oeste,RO
54,Primavera de Rondônia,RO
55,São Felipe D Oeste,RO
56,São Francisco do Guaporé,RO
57,Seringueiras,RO
58,Teixeirópolis,RO
59,Theobroma,RO
60,Urupá,RO
61,Vale do Anari,RO
62,Vale do Paraíso,RO
63,Acrelândia,AC
64,Assis Brasil,AC
65,Brasiléia,AC
66,Bujari,AC
67,Capixaba,AC
68,Cruzeiro do Sul,AC
69,Epitaciolândia,AC
70,Feijó,AC
71,Jordão,AC
72,Mâncio Lima,AC
73,Manoel Urbano,AC
74,Marechal Thaumaturgo,AC
75,Plácido de Castro,AC
76,Porto Walter,AC
77,Rio Branco,AC
78,Rodrigues Alves,AC
79,Santa Rosa do Purus,AC
80,Senador Guiomard,AC
81,Sena Madureira,AC
82,Tarauacá,AC
83,Xapuri,AC
84,Porto Acre,AC
85,Alvarães,AM
86,Amaturá,AM
87,Anamã,AM
88,Anori,AM
89,Apuí,AM
90,Atalaia do Norte,AM
91,Autazes,AM
92,Barcelos,AM
93,Barreirinha,AM
94,Benjamin Constant,AM
95,Beruri,AM
96,Boa Vista do Ramos,AM
97,Boca do Acre,AM
98,Borba,AM
99,Caapiranga,AM
100,Canutama,AM
101,Carauari,AM
102,Careiro,AM
103,Careiro da Várzea,AM
104,Coari,AM
105,Codajás,AM
106,Eirunepé,AM
107,Envira,AM
108,Fonte Boa,AM
109,Guajará,AM
110,Humaitá,AM
111,Ipixuna,AM
112,Iranduba,AM
113,Itacoatiara,AM
114,Itamarati,AM
115,Itapiranga,AM
116,Japurá,AM
117,Juruá,AM
118,Jutaí,AM
119,Lábrea,AM
120,Manacapuru,AM
121,Manaquiri,AM
122,Manaus,AM
123,Manicoré,AM
124,Maraã,AM
125,Maués,AM
126,Nhamundá,AM
127,Nova Olinda do Norte,AM
128,Novo Airão,AM
129,Novo Aripuanã,AM
130,Parintins,AM
131,Pauini,AM
132,Presidente Figueiredo,AM
133,Rio Preto da Eva,AM
134,Santa Isabel do Rio Negro,AM
135,Santo Antônio do Içá,AM
136,São Gabriel da Cachoeira,AM
137,São Paulo de Olivença,AM
138,São Sebastião do Uatumã,AM
139,Silves,AM
140,Tabatinga,AM
141,Tapauá,AM
142,Tefé,AM
143,Tonantins,AM
144,Uarini,AM
145,Urucará,AM
146,Urucurituba,AM
147,Amajari,RR
148,Alto Alegre,RR
149,Boa Vista,RR
150,Bonfim,RR
151,Cantá,RR
152,Caracaraí,RR
153,Caroebe,RR
154,Iracema,RR
155,Mucajaí,RR
156,Normandia,RR
157,Pacaraima,RR
158,Rorainópolis,RR
159,São João da Baliza,RR
160,São Luiz,RR
161,Uiramutã,RR
162,Abaetetuba,PA
163,Abel Figueiredo,PA
164,Acará,PA
165,Afuá,PA
166,Água Azul do Norte,PA
167,Alenquer,PA
168,Almeirim,PA
169,Altamira,PA
170,Anajás,PA
5575,Ananindeua,PA
172,Anapu,PA
173,Augusto Corrêa,PA
174,Aurora do Pará,PA
175,Aveiro,PA
176,Bagre,PA
177,Baião,PA
178,Bannach,PA
179,Barcarena,PA
180,Belém,PA
181,Belterra,PA
182,Benevides,PA
183,Bom Jesus do Tocantins,PA
184,Bonito,PA
185,Bragança,PA
186,Brasil Novo,PA
187,Brejo Grande do Araguaia,PA
188,Breu Branco,PA
189,Breves,PA
190,Bujaru,PA
191,Cachoeira do Piriá,PA
192,Cachoeira do Arari,PA
193,Cametá,PA
194,Canaã dos Carajás,PA
195,Capanema,PA
196,Capitão Poço,PA
197,Castanhal,PA
198,Chaves,PA
199,Colares,PA
200,Conceição do Araguaia,PA
201,Concórdia do Pará,PA
202,Cumaru do Norte,PA
203,Curionópolis,PA
204,Curralinho,PA
205,Curuá,PA
206,Curuçá,PA
207,Dom Eliseu,PA
208,Eldorado dos Carajás,PA
209,Faro,PA
210,Floresta do Araguaia,PA
211,Garrafão do Norte,PA
212,Goianésia do Pará,PA
213,Gurupá,PA
214,Igarapé-Açu,PA
215,Igarapé-Miri,PA
216,Inhangapi,PA
217,Ipixuna do Pará,PA
218,Irituia,PA
219,Itaituba,PA
220,Itupiranga,PA
221,Jacareacanga,PA
222,Jacundá,PA
223,Juruti,PA
224,Limoeiro do Ajuru,PA
225,Mãe do Rio,PA
226,Magalhães Barata,PA
227,Marabá,PA
228,Maracanã,PA
229,Marapanim,PA
230,Marituba,PA
231,Medicilândia,PA
232,Melgaço,PA
233,Mocajuba,PA
234,Moju,PA
235,Monte Alegre,PA
236,Muaná,PA
237,Nova Esperança do Piriá,PA
238,Nova Ipixuna,PA
239,Nova Timboteua,PA
240,Novo Progresso,PA
241,Novo Repartimento,PA
242,Óbidos,PA
243,Oeiras do Pará,PA
244,Oriximiná,PA
245,Ourém,PA
246,Ourilândia do Norte,PA
247,Pacajá,PA
248,Palestina do Pará,PA
249,Paragominas,PA
250,Parauapebas,PA
251,Pau D Arco,PA
252,Peixe-Boi,PA
253,Piçarra,PA
254,Placas,PA
255,Ponta de Pedras,PA
256,Portel,PA
257,Porto de Moz,PA
258,Prainha,PA
259,Primavera,PA
260,Quatipuru,PA
261,Redenção,PA
262,Rio Maria,PA
263,Rondon do Pará,PA
264,Rurópolis,PA
265,Salinópolis,PA
266,Salvaterra,PA
267,Santa Bárbara do Pará,PA
268,Santa Cruz do Arari,PA
269,Santa Isabel do Pará,PA
270,Santa Luzia do Pará,PA
271,Santa Maria das Barreiras,PA
272,Santa Maria do Pará,PA
273,Santana do Araguaia,PA
274,Santarém,PA
275,Santarém Novo,PA
276,Santo Antônio do Tauá,PA
277,São Caetano de Odivelas,PA
278,São Domingos do Araguaia,PA
279,São Domingos do Capim,PA
280,São Félix do Xingu,PA
281,São Francisco do Pará,PA
282,São Geraldo do Araguaia,PA
283,São João da Ponta,PA
284,São João de Pirabas,PA
285,São João do Araguaia,PA
286,São Miguel do Guamá,PA
287,São Sebastião da Boa Vista,PA
288,Sapucaia,PA
289,Senador José Porfírio,PA
290,Soure,PA
291,Tailândia,PA
292,Terra Alta,PA
293,Terra Santa,PA
294,Tomé-Açu,PA
295,Tracuateua,PA
296,Trairão,PA
297,Tucumã,PA
298,Tucuruí,PA
299,Ulianópolis,PA
300,Uruará,PA
301,Vigia,PA
302,Viseu,PA
303,Vitória do Xingu,PA
304,Xinguara,PA
305,Serra do Navio,AP
306,Amapá,AP
307,Pedra Branca do Amapari,AP
308,Calçoene,AP
309,Cutias,AP
310,Ferreira Gomes,AP
311,Itaubal,AP
312,Laranjal do Jari,AP
313,Macapá,AP
314,Mazagão,AP
315,Oiapoque,AP
316,Porto Grande,AP
317,Pracuúba,AP
318,Santana,AP
319,Tartarugalzinho,AP
320,Vitória do Jari,AP
321,Abreulândia,TO
322,Aguiarnópolis,TO
323,Aliança do Tocantins,TO
324,Almas,TO
325,Alvorada,TO
326,Ananás,TO
327,Angico,TO
328,Aparecida do Rio Negro,TO
329,Aragominas,TO
330,Araguacema,TO
331,Araguaçu,TO
332,Araguaína,TO
333,Araguanã,TO
334,Araguatins,TO
335,Arapoema,TO
336,Arraias,TO
337,Augustinópolis,TO
338,Aurora do Tocantins,TO
339,Axixá do Tocantins,TO
340,Babaçulândia,TO
341,Bandeirantes do Tocantins,TO
342,Barra do Ouro,TO
343,Barrolândia,TO
344,Bernardo Sayão,TO
345,Bom Jesus do Tocantins,TO
346,Brasilândia do Tocantins,TO
347,Brejinho de Nazaré,TO
348,Buriti do Tocantins,TO
349,Cachoeirinha,TO
350,Campos Lindos,TO
351,Cariri do Tocantins,TO
352,Carmolândia,TO
353,Carrasco Bonito,TO
354,Caseara,TO
355,Centenário,TO
356,Chapada de Areia,TO
357,Chapada da Natividade,TO
358,Colinas do Tocantins,TO
359,Combinado,TO
360,Conceição do Tocantins,TO
361,Couto Magalhães,TO
362,Cristalândia,TO
363,Crixás do Tocantins,TO
364,Darcinópolis,TO
365,Dianópolis,TO
366,Divinópolis do Tocantins,TO
367,Dois Irmãos do Tocantins,TO
368,Dueré,TO
369,Esperantina,TO
370,Fátima,TO
371,Figueirópolis,TO
372,Filadélfia,TO
373,Formoso do Araguaia,TO
374,Fortaleza do Tabocão,TO
375,Goianorte,TO
376,Goiatins,TO
377,Guaraí,TO
378,Gurupi,TO
379,Ipueiras,TO
380,Itacajá,TO
381,Itaguatins,TO
382,Itapiratins,TO
383,Itaporã do Tocantins,TO
384,Jaú do Tocantins,TO
385,Juarina,TO
386,Lagoa da Confusão,TO
387,Lagoa do Tocantins,TO
388,Lajeado,TO
389,Lavandeira,TO
390,Lizarda,TO
391,Luzinópolis,TO
392,Marianópolis do Tocantins,TO
393,Mateiros,TO
394,Maurilândia do Tocantins,TO
395,Miracema do Tocantins,TO
396,Miranorte,TO
397,Monte do Carmo,TO
398,Monte Santo do Tocantins,TO
399,Palmeiras do Tocantins,TO
400,Muricilândia,TO
401,Natividade,TO
402,Nazaré,TO
403,Nova Olinda,TO
404,Nova Rosalândia,TO
405,Novo Acordo,TO
406,Novo Alegre,TO
407,Novo Jardim,TO
408,Oliveira de Fátima,TO
409,Palmeirante,TO
410,Palmeirópolis,TO
411,Paraíso do Tocantins,TO
412,Paranã,TO
413,Pau D Arco,TO
414,Pedro Afonso,TO
415,Peixe,TO
416,Pequizeiro,TO
417,Colméia,TO
418,Pindorama do Tocantins,TO
419,Piraquê,TO
420,Pium,TO
421,Ponte Alta do Bom Jesus,TO
422,Ponte Alta do Tocantins,TO
423,Porto Alegre do Tocantins,TO
424,Porto Nacional,TO
425,Praia Norte,TO
426,Presidente Kennedy,TO
427,Pugmil,TO
428,Recursolândia,TO
429,Riachinho,TO
430,Rio da Conceição,TO
431,Rio dos Bois,TO
432,Rio Sono,TO
433,Sampaio,TO
434,Sandolândia,TO
435,Santa Fé do Araguaia,TO
436,Santa Maria do Tocantins,TO
437,Santa Rita do Tocantins,TO
438,Santa Rosa do Tocantins,TO
439,Santa Tereza do Tocantins,TO
440,Santa Terezinha do Tocantins,TO
441,São Bento do Tocantins,TO
442,São Félix do Tocantins,TO
443,São Miguel do Tocantins,TO
444,São Salvador do Tocantins,TO
445,São Sebastião do Tocantins,TO
446,São Valério,TO
447,Silvanópolis,TO
448,Sítio Novo do Tocantins,TO
449,Sucupira,TO
450,Taguatinga,TO
451,Taipas do Tocantins,TO
452,Talismã,TO
453,Palmas,TO
454,Tocantínia,TO
455,Tocantinópolis,TO
456,Tupirama,TO
457,Tupiratins,TO
458,Wanderlândia,TO
459,Xambioá,TO
460,Açailândia,MA
461,Afonso Cunha,MA
462,Água Doce do Maranhão,MA
463,Alcântara,MA
464,Aldeias Altas,MA
465,Altamira do Maranhão,MA
466,Alto Alegre do Maranhão,MA
467,Alto Alegre do Pindaré,MA
468,Alto Parnaíba,MA
469,Amapá do Maranhão,MA
470,Amarante do Maranhão,MA
471,Anajatuba,MA
472,Anapurus,MA
473,Apicum-Açu,MA
474,Araguanã,MA
475,Araioses,MA
476,Arame,MA
477,Arari,MA
478,Axixá,MA
479,Bacabal,MA
480,Bacabeira,MA
481,Bacuri,MA
482,Bacurituba,MA
483,Balsas,MA
484,Barão de Grajaú,MA
485,Barra do Corda,MA
486,Barreirinhas,MA
487,Belágua,MA
488,Bela Vista do Maranhão,MA
489,Benedito Leite,MA
490,Bequimão,MA
491,Bernardo do Mearim,MA
492,Boa Vista do Gurupi,MA
493,Bom Jardim,MA
494,Bom Jesus das Selvas,MA
495,Bom Lugar,MA
496,Brejo,MA
497,Brejo de Areia,MA
498,Buriti,MA
499,Buriti Bravo,MA
500,Buriticupu,MA
501,Buritirana,MA
502,Cachoeira Grande,MA
503,Cajapió,MA
504,Cajari,MA
505,Campestre do Maranhão,MA
506,Cândido Mendes,MA
507,Cantanhede,MA
508,Capinzal do Norte,MA
509,Carolina,MA
510,Carutapera,MA
511,Caxias,MA
512,Cedral,MA
513,Central do Maranhão,MA
514,Centro do Guilherme,MA
515,Centro Novo do Maranhão,MA
516,Chapadinha,MA
517,Cidelândia,MA
518,Codó,MA
519,Coelho Neto,MA
520,Colinas,MA
521,Conceição do Lago-Açu,MA
522,Coroatá,MA
523,Cururupu,MA
524,Davinópolis,MA
525,Dom Pedro,MA
526,Duque Bacelar,MA
527,Esperantinópolis,MA
528,Estreito,MA
529,Feira Nova do Maranhão,MA
530,Fernando Falcão,MA
531,Formosa da Serra Negra,MA
532,Fortaleza dos Nogueiras,MA
533,Fortuna,MA
534,Godofredo Viana,MA
535,Gonçalves Dias,MA
536,Governador Archer,MA
537,Governador Edison Lobão,MA
538,Governador Eugênio Barros,MA
539,Governador Luiz Rocha,MA
540,Governador Newton Bello,MA
541,Governador Nunes Freire,MA
542,Graça Aranha,MA
543,Grajaú,MA
544,Guimarães,MA
545,Humberto de Campos,MA
546,Icatu,MA
547,Igarapé do Meio,MA
548,Igarapé Grande,MA
549,Imperatriz,MA
550,Itaipava do Grajaú,MA
551,Itapecuru Mirim,MA
552,Itinga do Maranhão,MA
553,Jatobá,MA
554,Jenipapo dos Vieiras,MA
555,João Lisboa,MA
556,Joselândia,MA
557,Junco do Maranhão,MA
558,Lago da Pedra,MA
559,Lago do Junco,MA
560,Lago Verde,MA
561,Lagoa do Mato,MA
562,Lago dos Rodrigues,MA
563,Lagoa Grande do Maranhão,MA
564,Lajeado Novo,MA
565,Lima Campos,MA
566,Loreto,MA
567,Luís Domingues,MA
568,Magalhães de Almeida,MA
569,Maracaçumé,MA
570,Marajá do Sena,MA
571,Maranhãozinho,MA
572,Mata Roma,MA
573,Matinha,MA
574,Matões,MA
575,Matões do Norte,MA
576,Milagres do Maranhão,MA
577,Mirador,MA
578,Miranda do Norte,MA
579,Mirinzal,MA
580,Monção,MA
581,Montes Altos,MA
582,Morros,MA
583,Nina Rodrigues,MA
584,Nova Colinas,MA
585,Nova Iorque,MA
586,Nova Olinda do Maranhão,MA
587,Olho d Água das Cunhãs,MA
588,Olinda Nova do Maranhão,MA
589,Paço do Lumiar,MA
590,Palmeirândia,MA
591,Paraibano,MA
592,Parnarama,MA
593,Passagem Franca,MA
594,Pastos Bons,MA
595,Paulino Neves,MA
596,Paulo Ramos,MA
597,Pedreiras,MA
598,Pedro do Rosário,MA
599,Penalva,MA
600,Peri Mirim,MA
601,Peritoró,MA
602,Pindaré-Mirim,MA
603,Pinheiro,MA
604,Pio XII,MA
605,Pirapemas,MA
606,Poção de Pedras,MA
607,Porto Franco,MA
608,Porto Rico do Maranhão,MA
609,Presidente Dutra,MA
610,Presidente Juscelino,MA
611,Presidente Médici,MA
612,Presidente Sarney,MA
613,Presidente Vargas,MA
614,Primeira Cruz,MA
615,Raposa,MA
616,Riachão,MA
617,Ribamar Fiquene,MA
618,Rosário,MA
619,Sambaíba,MA
620,Santa Filomena do Maranhão,MA
621,Santa Helena,MA
622,Santa Inês,MA
623,Santa Luzia,MA
624,Santa Luzia do Paruá,MA
625,Santa Quitéria do Maranhão,MA
626,Santa Rita,MA
627,Santana do Maranhão,MA
628,Santo Amaro do Maranhão,MA
629,Santo Antônio dos Lopes,MA
630,São Benedito do Rio Preto,MA
631,São Bento,MA
632,São Bernardo,MA
633,São Domingos do Azeitão,MA
634,São Domingos do Maranhão,MA
635,São Félix de Balsas,MA
636,São Francisco do Brejão,MA
637,São Francisco do Maranhão,MA
638,São João Batista,MA
639,São João do Carú,MA
640,São João do Paraíso,MA
641,São João do Soter,MA
642,São João dos Patos,MA
643,São José de Ribamar,MA
644,São José dos Basílios,MA
645,São Luís,MA
646,São Luís Gonzaga do Maranhão,MA
647,São Mateus do Maranhão,MA
648,São Pedro da Água Branca,MA
649,São Pedro dos Crentes,MA
650,São Raimundo das Mangabeiras,MA
651,São Raimundo do Doca Bezerra,MA
652,São Roberto,MA
653,São Vicente Ferrer,MA
654,Satubinha,MA
655,Senador Alexandre Costa,MA
656,Senador La Rocque,MA
657,Serrano do Maranhão,MA
658,Sítio Novo,MA
659,Sucupira do Norte,MA
660,Sucupira do Riachão,MA
661,Tasso Fragoso,MA
662,Timbiras,MA
663,Timon,MA
664,Trizidela do Vale,MA
665,Tufilândia,MA
666,Tuntum,MA
667,Turiaçu,MA
668,Turilândia,MA
669,Tutóia,MA
670,Urbano Santos,MA
671,Vargem Grande,MA
672,Viana,MA
673,Vila Nova dos Martírios,MA
674,Vitória do Mearim,MA
675,Vitorino Freire,MA
676,Zé Doca,MA
677,Acauã,PI
678,Agricolândia,PI
679,Água Branca,PI
680,Alagoinha do Piauí,PI
681,Alegrete do Piauí,PI
682,Alto Longá,PI
683,Altos,PI
684,Alvorada do Gurguéia,PI
685,Amarante,PI
686,Angical do Piauí,PI
687,Anísio de Abreu,PI
688,Antônio Almeida,PI
689,Aroazes,PI
690,Aroeiras do Itaim,PI
691,Arraial,PI
692,Assunção do Piauí,PI
693,Avelino Lopes,PI
694,Baixa Grande do Ribeiro,PI
695,Barra D Alcântara,PI
696,Barras,PI
697,Barreiras do Piauí,PI
698,Barro Duro,PI
699,Batalha,PI
700,Bela Vista do Piauí,PI
701,Belém do Piauí,PI
702,Beneditinos,PI
703,Bertolínia,PI
704,Betânia do Piauí,PI
705,Boa Hora,PI
706,Bocaina,PI
707,Bom Jesus,PI
708,Bom Princípio do Piauí,PI
709,Bonfim do Piauí,PI
710,Boqueirão do Piauí,PI
711,Brasileira,PI
712,Brejo do Piauí,PI
713,Buriti dos Lopes,PI
714,Buriti dos Montes,PI
715,Cabeceiras do Piauí,PI
716,Cajazeiras do Piauí,PI
717,Cajueiro da Praia,PI
718,Caldeirão Grande do Piauí,PI
719,Campinas do Piauí,PI
720,Campo Alegre do Fidalgo,PI
721,Campo Grande do Piauí,PI
722,Campo Largo do Piauí,PI
723,Campo Maior,PI
724,Canavieira,PI
725,Canto do Buriti,PI
726,Capitão de Campos,PI
727,Capitão Gervásio Oliveira,PI
728,Caracol,PI
729,Caraúbas do Piauí,PI
730,Caridade do Piauí,PI
731,Castelo do Piauí,PI
732,Caxingó,PI
733,Cocal,PI
734,Cocal de Telha,PI
735,Cocal dos Alves,PI
736,Coivaras,PI
737,Colônia do Gurguéia,PI
738,Colônia do Piauí,PI
739,Conceição do Canindé,PI
740,Coronel José Dias,PI
741,Corrente,PI
742,Cristalândia do Piauí,PI
743,Cristino Castro,PI
744,Curimatá,PI
745,Currais,PI
746,Curralinhos,PI
747,Curral Novo do Piauí,PI
748,Demerval Lobão,PI
749,Dirceu Arcoverde,PI
750,Dom Expedito Lopes,PI
751,Domingos Mourão,PI
752,Dom Inocêncio,PI
753,Elesbão Veloso,PI
754,Eliseu Martins,PI
755,Esperantina,PI
756,Fartura do Piauí,PI
757,Flores do Piauí,PI
758,Floresta do Piauí,PI
759,Floriano,PI
760,Francinópolis,PI
761,Francisco Ayres,PI
762,Francisco Macedo,PI
763,Francisco Santos,PI
764,Fronteiras,PI
765,Geminiano,PI
766,Gilbués,PI
767,Guadalupe,PI
768,Guaribas,PI
769,Hugo Napoleão,PI
770,Ilha Grande,PI
771,Inhuma,PI
772,Ipiranga do Piauí,PI
773,Isaías Coelho,PI
774,Itainópolis,PI
775,Itaueira,PI
776,Jacobina do Piauí,PI
777,Jaicós,PI
778,Jardim do Mulato,PI
779,Jatobá do Piauí,PI
780,Jerumenha,PI
781,João Costa,PI
782,Joaquim Pires,PI
783,Joca Marques,PI
784,José de Freitas,PI
785,Juazeiro do Piauí,PI
786,Júlio Borges,PI
787,Jurema,PI
788,Lagoinha do Piauí,PI
789,Lagoa Alegre,PI
790,Lagoa do Barro do Piauí,PI
791,Lagoa de São Francisco,PI
792,Lagoa do Piauí,PI
793,Lagoa do Sítio,PI
794,Landri Sales,PI
795,Luís Correia,PI
796,Luzilândia,PI
797,Madeiro,PI
798,Manoel Emídio,PI
799,Marcolândia,PI
800,Marcos Parente,PI
801,Massapê do Piauí,PI
802,Matias Olímpio,PI
803,Miguel Alves,PI
804,Miguel Leão,PI
805,Milton Brandão,PI
806,Monsenhor Gil,PI
807,Monsenhor Hipólito,PI
808,Monte Alegre do Piauí,PI
809,Morro Cabeça no Tempo,PI
810,Morro do Chapéu do Piauí,PI
811,Murici dos Portelas,PI
812,Nazaré do Piauí,PI
813,Nazária ,PI
814,Nossa Senhora de Nazaré,PI
815,Nossa Senhora dos Remédios,PI
816,Novo Oriente do Piauí,PI
817,Novo Santo Antônio,PI
818,Oeiras,PI
819,Olho D Água do Piauí,PI
820,Padre Marcos,PI
821,Paes Landim,PI
822,Pajeú do Piauí,PI
823,Palmeira do Piauí,PI
824,Palmeirais,PI
825,Paquetá,PI
826,Parnaguá,PI
827,Parnaíba,PI
828,Passagem Franca do Piauí,PI
829,Patos do Piauí,PI
830,Pau D Arco do Piauí,PI
831,Paulistana,PI
832,Pavussu,PI
833,Pedro II,PI
834,Pedro Laurentino,PI
835,Nova Santa Rita,PI
836,Picos,PI
837,Pimenteiras,PI
838,Pio IX,PI
839,Piracuruca,PI
840,Piripiri,PI
841,Porto,PI
842,Porto Alegre do Piauí,PI
843,Prata do Piauí,PI
844,Queimada Nova,PI
845,Redenção do Gurguéia,PI
846,Regeneração,PI
847,Riacho Frio,PI
848,Ribeira do Piauí,PI
849,Ribeiro Gonçalves,PI
850,Rio Grande do Piauí,PI
851,Santa Cruz do Piauí,PI
852,Santa Cruz dos Milagres,PI
853,Santa Filomena,PI
854,Santa Luz,PI
855,Santana do Piauí,PI
856,Santa Rosa do Piauí,PI
857,Santo Antônio de Lisboa,PI
858,Santo Antônio dos Milagres,PI
859,Santo Inácio do Piauí,PI
860,São Braz do Piauí,PI
861,São Félix do Piauí,PI
862,São Francisco de Assis do Piauí,PI
863,São Francisco do Piauí,PI
864,São Gonçalo do Gurguéia,PI
865,São Gonçalo do Piauí,PI
866,São João da Canabrava,PI
867,São João da Fronteira,PI
868,São João da Serra,PI
869,São João da Varjota,PI
870,São João do Arraial,PI
871,São João do Piauí,PI
872,São José do Divino,PI
873,São José do Peixe,PI
874,São José do Piauí,PI
875,São Julião,PI
876,São Lourenço do Piauí,PI
877,São Luis do Piauí,PI
878,São Miguel da Baixa Grande,PI
879,São Miguel do Fidalgo,PI
880,São Miguel do Tapuio,PI
881,São Pedro do Piauí,PI
882,São Raimundo Nonato,PI
883,Sebastião Barros,PI
884,Sebastião Leal,PI
885,Sigefredo Pacheco,PI
886,Simões,PI
887,Simplício Mendes,PI
888,Socorro do Piauí,PI
889,Sussuapara,PI
890,Tamboril do Piauí,PI
891,Tanque do Piauí,PI
892,Teresina,PI
893,União,PI
894,Uruçuí,PI
895,Valença do Piauí,PI
896,Várzea Branca,PI
897,Várzea Grande,PI
898,Vera Mendes,PI
899,Vila Nova do Piauí,PI
900,Wall Ferraz,PI
901,Abaiara,CE
902,Acarape,CE
903,Acaraú,CE
904,Acopiara,CE
905,Aiuaba,CE
906,Alcântaras,CE
907,Altaneira,CE
908,Alto Santo,CE
909,Amontada,CE
910,Antonina do Norte,CE
911,Apuiarés,CE
912,Aquiraz,CE
913,Aracati,CE
914,Aracoiaba,CE
915,Ararendá,CE
916,Araripe,CE
917,Aratuba,CE
918,Arneiroz,CE
919,Assaré,CE
920,Aurora,CE
921,Baixio,CE
922,Banabuiú,CE
923,Barbalha,CE
924,Barreira,CE
925,Barro,CE
926,Barroquinha,CE
927,Baturité,CE
928,Beberibe,CE
929,Bela Cruz,CE
930,Boa Viagem,CE
931,Brejo Santo,CE
932,Camocim,CE
933,Campos Sales,CE
934,Canindé,CE
935,Capistrano,CE
936,Caridade,CE
937,Cariré,CE
938,Caririaçu,CE
939,Cariús,CE
940,Carnaubal,CE
941,Cascavel,CE
942,Catarina,CE
943,Catunda,CE
944,Caucaia,CE
945,Cedro,CE
946,Chaval,CE
947,Choró,CE
948,Chorozinho,CE
949,Coreaú,CE
950,Crateús,CE
951,Crato,CE
952,Croatá,CE
953,Cruz,CE
954,Deputado Irapuan Pinheiro,CE
955,Ererê,CE
956,Eusébio,CE
957,Farias Brito,CE
958,Forquilha,CE
959,Fortaleza,CE
960,Fortim,CE
961,Frecheirinha,CE
962,General Sampaio,CE
963,Graça,CE
964,Granja,CE
965,Granjeiro,CE
966,Groaíras,CE
967,Guaiúba,CE
968,Guaraciaba do Norte,CE
969,Guaramiranga,CE
970,Hidrolândia,CE
971,Horizonte,CE
972,Ibaretama,CE
973,Ibiapina,CE
974,Ibicuitinga,CE
975,Icapuí,CE
976,Icó,CE
977,Iguatu,CE
978,Independência,CE
979,Ipaporanga,CE
980,Ipaumirim,CE
981,Ipu,CE
982,Ipueiras,CE
983,Iracema,CE
984,Irauçuba,CE
985,Itaiçaba,CE
986,Itaitinga,CE
987,Itapagé,CE
988,Itapipoca,CE
989,Itapiúna,CE
990,Itarema,CE
991,Itatira,CE
992,Jaguaretama,CE
993,Jaguaribara,CE
994,Jaguaribe,CE
995,Jaguaruana,CE
996,Jardim,CE
997,Jati,CE
998,Jijoca de Jericoacoara,CE
999,Juazeiro do Norte,CE
1000,Jucás,CE
1001,Lavras da Mangabeira,CE
1002,Limoeiro do Norte,CE
1003,Madalena,CE
1004,Maracanaú,CE
1005,Maranguape,CE
1006,Marco,CE
1007,Martinópole,CE
1008,Massapê,CE
1009,Mauriti,CE
1010,Meruoca,CE
1011,Milagres,CE
1012,Milhã,CE
1013,Miraíma,CE
1014,Missão Velha,CE
1015,Mombaça,CE
1016,Monsenhor Tabosa,CE
1017,Morada Nova,CE
1018,Moraújo,CE
1019,Morrinhos,CE
1020,Mucambo,CE
1021,Mulungu,CE
1022,Nova Olinda,CE
1023,Nova Russas,CE
1024,Novo Oriente,CE
1025,Ocara,CE
1026,Orós,CE
1027,Pacajus,CE
1028,Pacatuba,CE
1029,Pacoti,CE
1030,Pacujá,CE
1031,Palhano,CE
1032,Palmácia,CE
1033,Paracuru,CE
1034,Paraipaba,CE
1035,Parambu,CE
1036,Paramoti,CE
1037,Pedra Branca,CE
1038,Penaforte,CE
1039,Pentecoste,CE
1040,Pereiro,CE
1041,Pindoretama,CE
1042,Piquet Carneiro,CE
1043,Pires Ferreira,CE
1044,Poranga,CE
1045,Porteiras,CE
1046,Potengi,CE
1047,Potiretama,CE
1048,Quiterianópolis,CE
1049,Quixadá,CE
1050,Quixelô,CE
1051,Quixeramobim,CE
1052,Quixeré,CE
1053,Redenção,CE
1054,Reriutaba,CE
1055,Russas,CE
1056,Saboeiro,CE
1057,Salitre,CE
1058,Santana do Acaraú,CE
1059,Santana do Cariri,CE
1060,Santa Quitéria,CE
1061,São Benedito,CE
1062,São Gonçalo do Amarante,CE
1063,São João do Jaguaribe,CE
1064,São Luís do Curu,CE
1065,Senador Pompeu,CE
